1560			0.0436  		0.0461  		0.3358  
1580			0.0461  		0.0584  		0.3531  
1600			0.0584  		0.0645  		0.3577  
1620			0.0645  		0.0707  		0.3615  
1640			0.0707  		0.0585  		0.3404  
1660			0.0585  		0.0634  		0.3433  
1680			0.0634  		0.0165  		0.2234  
1700			0.0165  		0.0334  		0.2807  
1720			0.0334  		0.0584  		0.3244  
1740			0.0584  		0.0484  		0.3051  
1760			0.0484  		0.0591  		0.3180  
1780			0.0591  		0.0695  		0.3276  
1800			0.0695  		0.0773  		0.3324  
1820			0.0773  		0.1018  		0.3507  
1840			0.1018  		0.0866  		0.3341  
1860			0.0866  		0.0732  		0.3175  
1880			0.0732  		0.0595  		0.2982  
1900			0.0595  		0.0362  		0.2574  
1920			0.0362  		0.0643  		0.2978  
1940			0.0643  		0.0379  		0.2554  
1960			0.0379  		0.0066  		0.1239  
1980			0.0066  		0.0571  		0.2802  
2000			0.0571  		0.0539  		0.2733  
2020			0.0539  		0.0519  		0.2678  
2040			0.0519  		0.0625  		0.2783  
2060			0.0625  		0.0371  		0.2392  
2080			0.0371  		0.0081  		0.1312  
2100			0.0081  		0.1004  		0.3029  
2120			0.1004  		0.1025  		0.3015  
2140			0.1025  		0.1045  		0.3000  
2160			0.1045  		0.0209  		0.1897  
2180			0.0209  		0.0298  		0.2115  
2200			0.0298  		0.0544  		0.2490  
2220			0.0544  		0.0648  		0.2581  
2240			0.0648  		0.1120  		0.2911  
2260			0.1120  		0.1310  		0.2985  
2280			0.1310  		0.1430  		0.3014  
2300			0.1430  		0.0786  		0.2612  
2320			0.0786  		0.0774  		0.2580  
2340			0.0774  		0.0900  		0.2652  
2360			0.0900  		0.0333  		0.2022  
2380			0.0333  		0.0424  		0.2151  
2400			0.0424  		0.0318  		0.1960  
2420			0.0318  		0.0352  		0.2004  
2440			0.0352  		0.0334  		0.1957  
2460			0.0334  		0.0299  		0.1876  
2480			0.0299  		0.0688  		0.2345  
2500			0.0688  		0.0684  		0.2323  
2520			0.0684  		0.0673  		0.2296  
2540			0.0673  		0.0571  		0.2184  
2560			0.0571  		0.0417  		0.1989  
2580			0.0417  		0.0612  		0.2189  
2600			0.0612  		0.0411  		0.1951  
2620			0.0411  		0.0668  		0.2204  
2640			0.0668  		0.0629  		0.2154  
2660			0.0629  		0.0288  		0.1715  
2680			0.0288  		0.0286  		0.1698  
2700			0.0286  		0.0203  		0.1503  
2720			0.0203  		0.0196  		0.1474  
2740			0.0196  		0.0196  		0.1462  
2760			0.0196  		0.0320  		0.1708  
2780			0.0320  		0.0361  		0.1757  
2800			0.0361  		0.0341  		0.1716  
2820			0.0341  		0.0539  		0.1938  
2840			0.0539  		0.0413  		0.1789  
2860			0.0413  		0.0280  		0.1580  
2880			0.0280  		0.0321  		0.1638  
2900			0.0321  		0.0463  		0.1808  
2920			0.0463  		0.0529  		0.1862  
2940			0.0529  		0.1313  		0.2295  
2960			0.1313  		0.1540  		0.2358  
2980			0.1540  		0.1369  		0.2285  
3000			0.1369  		0.1115  		0.2171  
3020			0.1115  		0.1109  		0.2154  
3040			0.1109  		0.0645  		0.1883  
3060			0.0645  		0.0735  		0.1932  
3080			0.0735  		0.0529  		0.1766  
3100			0.0529  		0.0448  		0.1677  
3120			0.0448  		0.0364  		0.1570  
3140			0.0364  		0.0404  		0.1607  
3160			0.0404  		0.0345  		0.1526  
3180			0.0345  		0.0308  		0.1465  
3200			0.0308  		0.0306  		0.1453  
3220			0.0306  		0.0418  		0.1583  
3240			0.0418  		0.0743  		0.1829  
3260			0.0743  		0.0485  		0.1629  
3280			0.0485  		0.0345  		0.1469  
3300			0.0345  		0.0229  		0.1282  
3320			0.0229  		0.0372  		0.1485  
3340			0.0372  		0.0620  		0.1697  
3360			0.0620  		0.0482  		0.1578  
3380			0.0482  		0.0527  		0.1607  
3400			0.0527  		0.0658  		0.1692  
3420			0.0658  		0.0212  		0.1204  
3440			0.0212  		0.0422  		0.1486  
3460			0.0422  		0.1045  		0.1855  
3480			0.1045  		0.1112  		0.1870  
3500			0.1112  		0.0938  		0.1790  
3520			0.0938  		0.0922  		0.1772  
3540			0.0922  		0.0188  		0.1115  
3560			0.0188  		0.0426  		0.1439  
3580			0.0426  		0.0377  		0.1382  
3600			0.0377  		0.0242  		0.1196  
3620			0.0242  		0.0311  		0.1290  
3640			0.0311  		0.0320  		0.1294  
3660			0.0320  		0.0780  		0.1639  
3680			0.0780  		0.0817  		0.1648  
3700			0.0817  		0.0594  		0.1515  
3720			0.0594  		0.0629  		0.1529  
3740			0.0629  		0.0492  		0.1426  
3760			0.0492  		0.1007  		0.1693  
3780			0.1007  		0.0982  		0.1675  
3800			0.0982  		0.1393  		0.1799  
3820			0.1393  		0.1062  		0.1687  
3840			0.1062  		0.0607  		0.1467  
3860			0.0607  		0.0768  		0.1548  
3880			0.0768  		0.0334  		0.1231  
3900			0.0334  		0.0260  		0.1131  
3920			0.0260  		0.0305  		0.1185  
3940			0.0305  		0.0244  		0.1097  
3960			0.0244  		0.0285  		0.1148  
3980			0.0285  		0.0300  		0.1160  
4000			0.0300  		0.0281  		0.1131  
4020			0.0281  		0.0451  		0.1295  
4040			0.0451  		0.0499  		0.1325  
4060			0.0499  		0.0349  		0.1192  
4080			0.0349  		0.0296  		0.1128  
4100			0.0296  		0.0280  		0.1102  
4120			0.0280  		0.0336  		0.1161  
4140			0.0336  		0.0456  		0.1262  
4160			0.0456  		0.0410  		0.1219  
4180			0.0410  		0.0550  		0.1314  
4200			0.0550  		0.0313  		0.1115  
4220			0.0313  		0.0498  		0.1268  
4240			0.0498  		0.0424  		0.1207  
4260			0.0424  		0.0140  		0.0826  
4280			0.0140  		0.0335  		0.1117  
4300			0.0335  		0.0378  		0.1152  
4320			0.0378  		0.0379  		0.1147  
4340			0.0379  		0.0404  		0.1164  
4360			0.0404  		0.0454  		0.1197  
4380			0.0454  		0.0649  		0.1309  
4400			0.0649  		0.0932  		0.1421  
4420			0.0932  		0.0828  		0.1376  
4440			0.0828  		0.0462  		0.1181  
4460			0.0462  		0.0338  		0.1074  
4480			0.0338  		0.0565  		0.1235  
4500			0.0565  		0.0235  		0.0948  
4520			0.0235  		0.0259  		0.0975  
4540			0.0259  		0.0853  		0.1350  
4560			0.0853  		0.0866  		0.1348  
4580			0.0866  		0.0344  		0.1052  
4600			0.0344  		0.0399  		0.1093  
4620			0.0399  		0.0430  		0.1112  
4640			0.0430  		0.0368  		0.1059  
4660			0.0368  		0.0481  		0.1137  
4680			0.0481  		0.0648  		0.1224  
4700			0.0648  		0.0906  		0.1322  
4720			0.0906  		0.1615  		0.1493  
4740			0.1615  		0.1330  		0.1428  
4760			0.1330  		0.0446  		0.1090  
4780			0.0446  		0.0474  		0.1104  
4800			0.0474  		0.0378  		0.1032  
4820			0.0378  		0.0778  		0.1244  
4840			0.0778  		0.0419  		0.1054  
4860			0.0419  		0.0060  		0.0472  
4880			0.0060  		0.0772  		0.1226  
4900			0.0772  		0.0871  		0.1257  
4920			0.0871  		0.0496  		0.1087  
4940			0.0496  		0.0498  		0.1083  
4960			0.0498  		0.0113  		0.0648  
4980			0.0113  		0.0205  		0.0817  
5000			0.0205  		0.0539  		0.1093  
5020			0.0539  		0.0520  		0.1078  
5040			0.0520  		0.0565  		0.1098  
5060			0.0565  		0.0957  		0.1244  
5080			0.0957  		0.1158  		0.1293  
5100			0.1158  		0.0989  		0.1243  
5120			0.0989  		0.0929  		0.1221  
5140			0.0929  		0.0571  		0.1079  
5160			0.0571  		0.1178  		0.1278  
5180			0.1178  		0.1079  		0.1248  
5200			0.1079  		0.0286  		0.0875  
5220			0.0286  		0.1425  		0.1315  
5240			0.1425  		0.1478  		0.1321  
5260			0.1478  		0.0755  		0.1131  
5280			0.0755  		0.1146  		0.1241  
5300			0.1146  		0.0966  		0.1190  
5320			0.0966  		0.0371  		0.0926  
5340			0.0371  		0.0493  		0.0999  
5360			0.0493  		0.0355  		0.0907  
5380			0.0355  		0.0270  		0.0830  
5400			0.0270  		0.0428  		0.0951  
5420			0.0428  		0.0359  		0.0900  
5440			0.0359  		0.0427  		0.0943  
5460			0.0427  		0.0428  		0.0940  
5480			0.0428  		0.0374  		0.0901  
5500			0.0374  		0.0418  		0.0927  
5520			0.0418  		0.0539  		0.0990  
5540			0.0539  		0.0612  		0.1019  
5560			0.0612  		0.0562  		0.0994  
5580			0.0562  		0.0820  		0.1088  
5600			0.0820  		0.1106  		0.1161  
5620			0.1106  		0.0601  		0.1000  
5640			0.0601  		0.0680  		0.1028  
5660			0.0680  		0.0582  		0.0985  
5680			0.0582  		0.0594  		0.0987  
5700			0.0594  		0.0590  		0.0981  
5720			0.0590  		0.0393  		0.0875  
5740			0.0393  		0.1158  		0.1144  
5760			0.1158  		0.1083  		0.1124  
5780			0.1083  		0.1058  		0.1114  
5800			0.1058  		0.0685  		0.1002  
5820			0.0685  		0.0526  		0.0933  
5840			0.0526  		0.0499  		0.0917  
5860			0.0499  		0.0579  		0.0950  
5880			0.0579  		0.0563  		0.0940  
5900			0.0563  		0.0495  		0.0905  
5920			0.0495  		0.0738  		0.0999  
5940			0.0738  		0.0745  		0.0999  
5960			0.0745  		0.0439  		0.0867  
5980			0.0439  		0.0222  		0.0700  
6000			0.0222  		0.0380  		0.0827  
6020			0.0380  		0.0368  		0.0816  
6040			0.0368  		0.0363  		0.0811  
6060			0.0363  		0.0738  		0.0977  
6080			0.0738  		0.0826  		0.1000  
6100			0.0826  		0.0255  		0.0719  
6120			0.0255  		0.0153  		0.0596  
6140			0.0153  		0.0186  		0.0640  
6160			0.0186  		0.0144  		0.0579  
6180			0.0144  		0.0339  		0.0776  
6200			0.0339  		0.0913  		0.1004  
6220			0.0913  		0.0314  		0.0753  
6240			0.0314  		0.0396  		0.0804  
6260			0.0396  		0.0487  		0.0850  
6280			0.0487  		0.0578  		0.0886  
6300			0.0578  		0.0575  		0.0882  
6320			0.0575  		0.1677  		0.1124  
6340			0.1677  		0.1468  		0.1090  
6360			0.1468  		0.0453  		0.0820  
6380			0.0453  		0.0706  		0.0918  
6400			0.0706  		0.0792  		0.0941  
6420			0.0792  		0.1278  		0.1045  
6440			0.1278  		0.1344  		0.1053  
6460			0.1344  		0.0934  		0.0969  
6480			0.0934  		0.1474  		0.1067  
6500			0.1474  		0.0728  		0.0908  
6520			0.0728  		0.0116  		0.0498  
6540			0.0116  		0.0459  		0.0800  
6560			0.0459  		0.0450  		0.0793  
6580			0.0450  		0.0412  		0.0771  
6600			0.0412  		0.0335  		0.0724  
6620			0.0335  		0.0238  		0.0648  
6640			0.0238  		0.0199  		0.0607  
6660			0.0199  		0.0292  		0.0688  
6680			0.0292  		0.0785  		0.0899  
6700			0.0785  		0.0613  		0.0843  
6720			0.0613  		0.0589  		0.0832  
6740			0.0589  		0.0351  		0.0719  
6760			0.0351  		0.0078  		0.0396  
6780			0.0078  		0.0184  		0.0577  
6800			0.0184  		0.0237  		0.0629  
6820			0.0237  		0.0262  		0.0649  
6840			0.0262  		0.0362  		0.0715  
6860			0.0362  		0.0349  		0.0705  
6880			0.0349  		0.0706  		0.0851  
6900			0.0706  		0.0761  		0.0864  
6920			0.0761  		0.0143  		0.0513  
6940			0.0143  		0.0345  		0.0695  
6960			0.0345  		0.0171  		0.0548  
6980			0.0171  		0.0150  		0.0519  
7000			0.0150  		0.0560  		0.0789  
7020			0.0560  		0.0544  		0.0780  
7040			0.0544  		0.0618  		0.0804  
7060			0.0618  		0.0389  		0.0708  
7080			0.0389  		0.0884  		0.0873  
7100			0.0884  		0.0750  		0.0837  
7120			0.0750  		0.0580  		0.0782  
7140			0.0580  		0.0540  		0.0766  
7160			0.0540  		0.0659  		0.0804  
7180			0.0659  		0.1091  		0.0903  
7200			0.1091  		0.1031  		0.0889  
7220			0.1031  		0.0454  		0.0723  
7240			0.0454  		0.0241  		0.0594  
7260			0.0241  		0.0272  		0.0617  
7280			0.0272  		0.0208  		0.0562  
7300			0.0208  		0.0261  		0.0605  
7320			0.0261  		0.0320  		0.0644  
7340			0.0320  		0.0535  		0.0743  
7360			0.0535  		0.0606  		0.0765  
7380			0.0606  		0.0855  		0.0831  
7400			0.0855  		0.1145  		0.0885  
7420			0.1145  		0.0772  		0.0806  
7440			0.0772  		0.0491  		0.0717  
7460			0.0491  		0.0502  		0.0719  
7480			0.0502  		0.0620  		0.0758  
7500			0.0620  		0.0458  		0.0697  
7520			0.0458  		0.0585  		0.0742  
7540			0.0585  		0.0395  		0.0665  
7560			0.0395  		0.0536  		0.0722  
7580			0.0536  		0.0967  		0.0832  
7600			0.0967  		0.0431  		0.0676  
7620			0.0431  		0.0679  		0.0761  
7640			0.0679  		0.0744  		0.0776  
7660			0.0744  		0.0611  		0.0737  
7680			0.0611  		0.0121  		0.0432  
7700			0.0121  		0.0259  		0.0572  
7720			0.0259  		0.0308  		0.0603  
7740			0.0308  		0.0474  		0.0682  
7760			0.0474  		0.0499  		0.0690  
7780			0.0499  		0.0341  		0.0618  
7800			0.0341  		0.0233  		0.0545  
7820			0.0233  		0.0504  		0.0686  
7840			0.0504  		0.0747  		0.0757  
7860			0.0747  		0.0557  		0.0701  
7880			0.0557  		0.0860  		0.0779  
7900			0.0860  		0.0531  		0.0689  
7920			0.0531  		0.0380  		0.0626  
7940			0.0380  		0.0587  		0.0704  
7960			0.0587  		0.0590  		0.0703  
7980			0.0590  		0.0434  		0.0646  
8000			0.0434  		0.0665  		0.0721  
8020			0.0665  		0.0676  		0.0722  
8040			0.0676  		0.0206  		0.0507  
8060			0.0206  		0.0294  		0.0569  
8080			0.0017  		0.0373  		0.1117  
8100			0.0373  		0.0606  		0.1200  
8120			0.0606  		0.0139  		0.0936  
8140			0.0139  		0.0541  		0.1174  
8160			0.0541  		0.0557  		0.1177  
8180			0.0557  		0.0241  		0.1026  
8200			0.0241  		0.1301  		0.1320  
8220			0.1301  		0.1488  		0.1340  
8240			0.1488  		0.1104  		0.1285  
8260			0.1104  		0.0271  		0.1036  
8280			0.0271  		0.0421  		0.1111  
8300			0.0421  		0.0061  		0.0772  
8320			0.0061  		0.0243  		0.1010  
8340			0.0243  		0.0304  		0.1047  
8360			0.0304  		0.0592  		0.1159  
8380			0.0592  		0.0704  		0.1186  
8400			0.0704  		0.0384  		0.1079  
8420			0.0384  		0.0495  		0.1120  
8440			0.0495  		0.0483  		0.1113  
8460			0.0483  		0.0768  		0.1190  
8480			0.0768  		0.1595  		0.1311  
8500			0.1595  		0.1033  		0.1234  
8520			0.1033  		0.0699  		0.1165  
8540			0.0699  		0.0663  		0.1154  
8560			0.0663  		0.0412  		0.1071  
8580			0.0412  		0.0765  		0.1172  
8600			0.0765  		0.1518  		0.1285  
8620			0.1518  		0.1335  		0.1260  
8640			0.1335  		0.0780  		0.1168  
8660			0.0780  		0.0929  		0.1194  
8680			0.0929  		0.0345  		0.1026  
8700			0.0345  		0.0399  		0.1048  
8720			0.0399  		0.0829  		0.1167  
8740			0.0829  		0.0577  		0.1104  
8760			0.0577  		0.0176  		0.0907  
8780			0.0176  		0.0331  		0.1008  
8800			0.0331  		0.0405  		0.1039  
8820			0.0405  		0.0224  		0.0940  
8840			0.0224  		0.0511  		0.1072  
8860			0.0511  		0.0247  		0.0951  
8880			0.0247  		0.0224  		0.0933  
8900			0.0224  		0.0674  		0.1110  
8920			0.0674  		0.0933  		0.1160  
8940			0.0933  		0.0887  		0.1149  
8960			0.0887  		0.0821  		0.1134  
8980			0.0821  		0.0353  		0.0996  
9000			0.0353  		0.0466  		0.1038  
9020			0.0466  		0.0693  		0.1099  
9040			0.0693  		0.0924  		0.1143  
9060			0.0924  		0.0098  		0.0784  
9080			0.0098  		0.0180  		0.0878  
9100			0.0180  		0.0202  		0.0894  
9120			0.0202  		0.0413  		0.1005  
9140			0.0413  		0.0575  		0.1056  
9160			0.0575  		0.0473  		0.1022  
9180			0.0473  		0.0719  		0.1086  
9200			0.0719  		0.0418  		0.0999  
9220			0.0418  		0.0328  		0.0958  
9240			0.0328  		0.0326  		0.0955  
9260			0.0326  		0.0344  		0.0962  
9280			0.0344  		0.0374  		0.0973  
9300			0.0374  		0.0599  		0.1043  
9320			0.0599  		0.0245  		0.0903  
9340			0.0245  		0.0277  		0.0920  
9360			0.0277  		0.0352  		0.0955  
9380			0.0352  		0.0416  		0.0979  
9400			0.0416  		0.0208  		0.0870  
9420			0.0208  		0.0375  		0.0958  
9440			0.0375  		0.0473  		0.0992  
9460			0.0473  		0.0379  		0.0956  
9480			0.0379  		0.0365  		0.0948  
9500			0.0365  		0.0383  		0.0954  
9520			0.0383  		0.0437  		0.0972  
9540			0.0437  		0.0305  		0.0915  
9560			0.0305  		0.1280  		0.1130  
9580			0.1280  		0.1393  		0.1140  
9600			0.1393  		0.0717  		0.1038  
9620			0.0717  		0.0067  		0.0680  
9640			0.0067  		0.0444  		0.0962  
9660			0.0444  		0.0734  		0.1035  
9680			0.0734  		0.0420  		0.0950  
9700			0.0420  		0.0490  		0.0971  
9720			0.0490  		0.0255  		0.0872  
9740			0.0255  		0.0652  		0.1009  
9760			0.0652  		0.0749  		0.1027  
9780			0.0749  		0.0546  		0.0979  
9800			0.0546  		0.0636  		0.0999  
9820			0.0636  		0.0369  		0.0917  
9840			0.0369  		0.0220  		0.0840  
9860			0.0220  		0.0204  		0.0827  
9880			0.0204  		0.0296  		0.0880  
9900			0.0296  		0.0934  		0.1045  
9920			0.0934  		0.0936  		0.1043  
9940			0.0936  		0.0233  		0.0839  
9960			0.0233  		0.0439  		0.0929  
9980			0.0439  		0.1025  		0.1050  
10000			0.1025  		0.0993  		0.1044  
10020			0.0993  		0.0253  		0.0845  
10040			0.0253  		0.0641  		0.0976  
10060			0.0641  		0.0855  		0.1016  
10080			0.0855  		0.0430  		0.0915  
10100			0.0430  		0.0230  		0.0824  
10120			0.0230  		0.0240  		0.0829  
10140			0.0240  		0.0283  		0.0851  
10160			0.0283  		0.0250  		0.0831  
10180			0.0250  		0.0362  		0.0882  
10200			0.0362  		0.0392  		0.0891  
10220			0.0392  		0.0524  		0.0931  
10240			0.0524  		0.0617  		0.0952  
10260			0.0617  		0.0312  		0.0854  
10280			0.0312  		0.0290  		0.0843  
10300			0.0290  		0.0056  		0.0610  
10320			0.0056  		0.0303  		0.0845  
10340			0.0303  		0.0415  		0.0887  
10360			0.0415  		0.0830  		0.0982  
10380			0.0830  		0.1238  		0.1036  
10400			0.1238  		0.1165  		0.1026  
10420			0.1165  		0.0850  		0.0980  
10440			0.0850  		0.0610  		0.0932  
10460			0.0610  		0.0077  		0.0645  
10480			0.0077  		0.0508  		0.0903  
10500			0.0508  		0.0630  		0.0931  
10520			0.0630  		0.0650  		0.0934  
10540			0.0650  		0.0494  		0.0894  
10560			0.0494  		0.0705  		0.0941  
10580			0.0705  		0.0771  		0.0952  
10600			0.0771  		0.0796  		0.0954  
10620			0.0796  		0.0452  		0.0876  
10640			0.0452  		0.0155  		0.0729  
10660			0.0155  		0.0505  		0.0887  
10680			0.0505  		0.0334  		0.0830  
10700			0.0334  		0.0986  		0.0974  
10720			0.0986  		0.1223  		0.1001  
10740			0.1223  		0.0780  		0.0939  
10760			0.0780  		0.0157  		0.0723  
10780			0.0157  		0.0597  		0.0900  
10800			0.0597  		0.0402  		0.0845  
10820			0.0402  		0.0359  		0.0829  
10840			0.0359  		0.0394  		0.0840  
10860			0.0394  		0.0619  		0.0898  
10880			0.0619  		0.0955  		0.0954  
10900			0.0955  		0.0845  		0.0936  
10920			0.0845  		0.0747  		0.0918  
10940			0.0747  		0.0852  		0.0934  
10960			0.0852  		0.0835  		0.0929  
10980			0.0835  		0.0409  		0.0834  
11000			0.0409  		0.0612  		0.0885  
11020			0.0612  		0.1018  		0.0950  
11040			0.1018  		0.0621  		0.0884  
11060			0.0621  		0.0716  		0.0901  
11080			0.0716  		0.0927  		0.0933  
11100			0.0927  		0.0649  		0.0885  
11120			0.0649  		0.0168  		0.0708  
11140			0.0168  		0.0298  		0.0781  
11160			0.0298  		0.0153  		0.0694  
11180			0.0153  		0.0383  		0.0810  
11200			0.0383  		0.0280  		0.0768  
11220			0.0280  		0.0345  		0.0794  
11240			0.0345  		0.0339  		0.0791  
11260			0.0339  		0.0224  		0.0736  
11280			0.0224  		0.0485  		0.0834  
11300			0.0485  		0.0360  		0.0794  
11320			0.0360  		0.0404  		0.0807  
11340			0.0404  		0.0869  		0.0903  
11360			0.0869  		0.1090  		0.0930  
11380			0.1090  		0.0890  		0.0903  
11400			0.0890  		0.0600  		0.0852  
11420			0.0600  		0.0321  		0.0771  
11440			0.0321  		0.0847  		0.0892  
11460			0.0847  		0.0292  		0.0757  
11480			0.0292  		0.0394  		0.0793  
11500			0.0394  		0.0695  		0.0863  
11520			0.0695  		0.0811  		0.0880  
11540			0.0811  		0.0363  		0.0778  
11560			0.0363  		0.0164  		0.0678  
11580			0.0164  		0.0729  		0.0863  
11600			0.0729  		0.0715  		0.0859  
11620			0.0715  		0.0794  		0.0870  
11640			0.0794  		0.0680  		0.0850  
11660			0.0680  		0.0663  		0.0845  
11680			0.0663  		0.0323  		0.0755  
11700			0.0323  		0.0170  		0.0675  
11720			0.0170  		0.0374  		0.0770  
11740			0.0374  		0.0596  		0.0826  
11760			0.0596  		0.0706  		0.0845  
11780			0.0706  		0.0342  		0.0755  
11800			0.0342  		0.0710  		0.0843  
11820			0.0710  		0.0664  		0.0834  
11840			0.0664  		0.0484  		0.0794  
11860			0.0484  		0.0208  		0.0690  
11880			0.0208  		0.0291  		0.0729  
11900			0.0291  		0.0197  		0.0681  
11920			0.0197  		0.0908  		0.0865  
11940			0.0908  		0.1087  		0.0885  
11960			0.1087  		0.0911  		0.0862  
11980			0.0911  		0.1038  		0.0876  
12000			0.1038  		0.0417  		0.0765  
12020			0.0417  		0.0396  		0.0758  
12040			0.0396  		0.0163  		0.0650  
12060			0.0163  		0.0271  		0.0710  
12080			0.0271  		0.0379  		0.0749  
12100			0.0379  		0.0537  		0.0789  
12120			0.0537  		0.0540  		0.0788  
12140			0.0540  		0.0416  		0.0756  
12160			0.0416  		0.0561  		0.0790  
12180			0.0561  		0.0621  		0.0801  
12200			0.0621  		0.0821  		0.0833  
12220			0.0821  		0.0539  		0.0782  
12240			0.0539  		0.0427  		0.0753  
12260			0.0427  		0.0438  		0.0755  
12280			0.0438  		0.0458  		0.0759  
12300			0.0458  		0.0367  		0.0732  
12320			0.0367  		0.0856  		0.0830  
12340			0.0856  		0.0325  		0.0715  
12360			0.0325  		0.0190  		0.0651  
12380			0.0190  		0.0264  		0.0688  
12400			0.0264  		0.0254  		0.0683  
12420			0.0254  		0.0300  		0.0701  
12440			0.0300  		0.0701  		0.0798  
12460			0.0701  		0.0227  		0.0666  
12480			0.0227  		0.0685  		0.0793  
12500			0.0685  		0.1195  		0.0856  
12520			0.1195  		0.0970  		0.0831  
12540			0.0970  		0.0252  		0.0674  
12560			0.0252  		0.0386  		0.0722  
12580			0.0386  		0.0216  		0.0655  
12600			0.0216  		0.0344  		0.0707  
12620			0.0344  		0.0315  		0.0696  
12640			0.0315  		0.0180  		0.0631  
12660			0.0180  		0.0847  		0.0806  
12680			0.0847  		0.0616  		0.0769  
12700			0.0616  		0.0619  		0.0768  
12720			0.0619  		0.0299  		0.0684  
12740			0.0299  		0.1144  		0.0835  
12760			0.1144  		0.1205  		0.0840  
12780			0.1205  		0.0636  		0.0766  
12800			0.0636  		0.0090  		0.0544  
12820			0.0090  		0.0611  		0.0759  
12840			0.0611  		0.1008  		0.0814  
12860			0.1008  		0.0743  		0.0779  
12880			0.0743  		0.0693  		0.0770  
12900			0.0693  		0.0308  		0.0678  
12920			0.0308  		0.0234  		0.0646  
12940			0.0234  		0.0091  		0.0540  
12960			0.0091  		0.0621  		0.0753  
12980			0.0621  		0.0612  		0.0750  
13000			0.0612  		0.0163  		0.0602  
13020			0.0163  		0.0395  		0.0699  
13040			0.0395  		0.0388  		0.0696  
13060			0.0388  		0.0624  		0.0748  
13080			0.0624  		0.0770  		0.0770  
13100			0.0770  		0.0788  		0.0771  
13120			0.0788  		0.0878  		0.0782  
13140			0.0878  		0.0784  		0.0768  
13160			0.0784  		0.0730  		0.0759  
13180			0.0730  		0.0566  		0.0730  
13200			0.0566  		0.1207  		0.0812  
13220			0.1207  		0.0950  		0.0784  
13240			0.0950  		0.0420  		0.0694  
13260			0.0420  		0.0241  		0.0633  
13280			0.0241  		0.0506  		0.0712  
13300			0.0506  		0.0560  		0.0722  
13320			0.0560  		0.0681  		0.0743  
13340			0.0681  		0.0863  		0.0767  
13360			0.0863  		0.0642  		0.0734  
13380			0.0642  		0.0354  		0.0669  
